mu,m_neg_4,m_neg_3,m_neg_2,m_neg_1,m_0,m_1,m_2,m_3,m_4
0.701168614357262,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.70534223706177,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.709515859766277,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.713689482470785,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.717863105175292,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.7220367278798,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.726210350584307,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.730383973288815,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.734557595993322,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.73873121869783,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.742904841402337,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.747078464106845,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.751252086811352,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.75542570951586,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.759599332220367,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.763772954924875,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.767946577629382,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.77212020033389,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.776293823038397,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.780467445742905,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.784641068447412,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.78881469115192,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.792988313856427,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.797161936560935,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.801335559265442,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.80550918196995,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.809682804674457,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
