mu,m_neg_3,m_neg_2,m_neg_1,m_0,m_1,m_2,m_3
0.180300500834725,2.78433769107068,1.78433769107068,0.784337691070684,0,1.21566230892932,2.21566230892932,3.21566230892932
0.183639398998331,2.78378907199329,1.78378907199329,0.783789071993294,0,1.21621092800671,2.21621092800671,3.21621092800671
0.186978297161937,2.78323297798707,1.78323297798707,0.783232977987072,0,1.21676702201293,2.21676702201293,3.21676702201293
0.190317195325543,2.78266953748046,1.78266953748046,0.782669537480459,0,1.21733046251954,2.21733046251954,3.21733046251954
0.193656093489149,2.78209888031615,1.78209888031615,0.782098880316147,0,1.21790111968385,2.21790111968385,3.21790111968385
0.196994991652755,2.7815211377318,1.7815211377318,0.781521137731804,0,1.2184788622682,2.2184788622682,3.2184788622682
0.200333889816361,2.78093644234228,1.78093644234228,0.780936442342279,0,1.21906355765772,2.21906355765772,3.21906355765772
0.203672787979967,2.78034492812331,1.78034492812331,0.780344928123313,0,1.21965507187669,2.21965507187669,3.21965507187669
0.207011686143573,2.77974673039678,1.77974673039678,0.779746730396777,0,1.22025326960322,2.22025326960322,3.22025326960322
0.210350584307179,2.77914198581747,1.77914198581747,0.779141985817473,0,1.22085801418253,2.22085801418253,3.22085801418253
0.213689482470785,2.77853083236152,1.77853083236152,0.778530832361517,0,1.22146916763848,2.22146916763848,3.22146916763848
0.217028380634391,2.77791340931632,1.77791340931632,0.777913409316315,0,1.22208659068368,2.22208659068368,3.22208659068368
0.220367278797997,2.77728985727216,1.77728985727216,0.777289857272164,0,1.22271014272784,2.22271014272784,3.22271014272784
0.223706176961603,2.77666031811548,1.77666031811548,0.776660318115479,0,1.22333968188452,2.22333968188452,3.22333968188452
0.227045075125209,2.77602493704684,1.77602493704684,0.776024937046836,0,1.22397506295316,2.22397506295316,3.22397506295316
0.230383973288815,2.77538385715246,1.77538385715246,0.775383857152457,0,1.22461614284754,2.22461614284754,3.22461614284754
0.233722871452421,2.77473722383585,1.77473722383585,0.774737223835847,0,1.22526277616415,2.22526277616415,3.22526277616415
0.237061769616027,2.77408518413807,1.77408518413807,0.774085184138069,0,1.22591481586193,2.22591481586193,3.22591481586193
0.240400667779633,2.77342788638627,1.77342788638627,0.773427886386266,0,1.22657211361373,2.22657211361373,3.22657211361373
